gene	Nnon	Nsil	Nflank	nnon	npat	nsite	nsil	nflank	nnei	fMLE	p	score	time	q
ZMYND10	540530	152909	142702	2	2	2	2	0	14	7.322379e-01	8.136776e-01	6.066539e+00	7.070160e-01	1
METTL5	483026	122171	153552	1	1	1	0	0	4	1.906660e-01	8.138819e-01	2.915529e+00	5.300320e-01	1
PITX2	435342	124818	62034	8	7	8	1	0	4	1.465632e+00	8.138990e-01	1.687146e+01	5.874710e-01	1
INVS	1443168	414819	272804	8	7	8	0	0	7	6.256168e-01	8.141228e-01	1.721427e+01	6.099200e-01	1
CHST15	745810	199669	98840	6	6	6	3	0	16	1.157267e+00	8.141838e-01	1.378553e+01	7.673130e-01	1
TRMT11	612009	156514	183218	4	4	4	1	0	5	9.378659e-01	8.142069e-01	1.076432e+01	1.014566e+00	1
TRIM10	672869	197641	131810	8	7	8	3	1	20	1.621733e+00	8.142112e-01	1.662557e+01	9.381040e-01	1
ABHD8	516859	167998	49826	2	2	2	0	0	20	8.933726e-01	8.142297e-01	8.234752e+00	9.804640e-01	1
PDIA3	760697	193700	234654	4	3	4	3	2	20	6.567475e-01	8.142903e-01	7.303646e+00	1.008883e+00	1
UGT1A9	3147845	917718	285824	7	7	7	3	0	1	1.602773e-01	8.146733e-01	2.293860e+01	1.125852e+00	1
CRTC1	732090	231250	214200	2	2	2	0	0	20	5.462352e-01	8.147846e-01	6.234968e+00	5.761240e-01	1
TMEM204	262691	89853	44240	1	1	1	2	0	20	1.075139e+00	8.148368e-01	3.168552e+00	5.899040e-01	1
FBXO5	556891	147534	58534	4	4	4	0	0	20	1.638598e+00	8.149955e-01	1.086754e+01	8.178020e-01	1
MAPRE2	443025	115415	105770	2	2	2	0	0	20	8.935371e-01	8.150049e-01	5.156710e+00	3.756310e-01	1
OR2A7	308437	97004	16520	1	1	1	0	0	20	9.632471e-01	8.151795e-01	2.690910e+00	2.958820e-01	1
POLG2	650828	182412	129948	3	3	3	5	0	12	6.775933e-01	8.151959e-01	7.296042e+00	8.732830e-01	1
OCIAD1	350833	91769	127316	1	1	1	1	0	20	6.898031e-01	8.152544e-01	2.519921e+00	3.294970e-01	1
SPRYD4	368765	110911	65786	1	1	1	1	0	20	8.065900e-01	8.153661e-01	2.943423e+00	5.116850e-01	1
KLHL23	1096833	285018	82026	4	4	4	2	0	20	6.799173e-01	8.155246e-01	1.005512e+01	6.091600e-01	1
CSK	545905	156934	141162	2	2	2	1	0	20	6.261484e-01	8.156606e-01	5.283084e+00	3.763080e-01	1
SYCP2	2014278	482936	569814	15	13	15	5	0	0	6.810225e-01	8.157150e-01	3.879159e+01	9.315130e-01	1
FABP2	182496	46194	62986	1	1	1	0	0	11	2.027069e+00	8.159178e-01	3.308857e+00	4.270460e-01	1
TXNDC5	465713	131770	145656	3	3	3	0	0	18	1.266344e+00	8.159439e-01	8.017324e+00	7.845660e-01	1
NACC1	481505	135711	58842	2	1	2	1	0	20	4.923851e-01	8.159954e-01	3.468007e+00	4.620470e-01	1
RBM25	1128734	291466	303058	6	5	6	2	0	20	6.771284e-01	8.162013e-01	1.139696e+01	9.249240e-01	1
PDS5B	1937927	503997	486794	11	11	11	6	0	7	8.147729e-01	8.162564e-01	2.797847e+01	6.556810e-01	1
BRI3BP	227648	71557	30604	2	2	2	0	0	4	5.685483e-01	8.163061e-01	5.626332e+00	3.224080e-01	1
E2F6	337265	91206	92092	1	1	1	0	0	20	1.171513e+00	8.163525e-01	3.467270e+00	4.801200e-01	1
NIPSNAP3B	311930	83887	75180	1	1	1	0	0	12	1.426101e+00	8.164661e-01	5.514261e+00	3.588980e-01	1
CALR3	502025	119440	115864	1	1	1	1	0	20	5.360088e-01	8.164953e-01	3.063767e+00	2.008840e-01	1
TCF12	987191	282654	350490	8	8	6	0	4	7	1.233903e+00	8.166738e-01	1.975478e+01	1.031330e+00	1
LRP5L	334310	96780	76538	2	2	2	1	0	20	1.703856e+00	8.166782e-01	8.058290e+00	8.347780e-01	1
GLI3	2012809	595626	244342	40	40	38	15	0	12	2.827701e+00	8.167062e-01	7.826037e+01	5.470110e-01	1
MPP6	737051	197641	182938	4	4	4	0	0	8	8.859152e-01	8.168033e-01	1.105781e+01	7.412920e-01	1
ALDH3B2	492401	147422	120960	4	4	4	3	0	5	7.298595e-01	8.168936e-01	1.024230e+01	5.473730e-01	1
AP4B1	1061339	311367	182686	5	5	4	1	0	12	1.143692e+00	8.170359e-01	2.128968e+01	6.655280e-01	1
KCNT1	1179417	339570	377972	15	15	15	8	0	2	1.716816e+00	8.171231e-01	4.273934e+01	6.539040e-01	1
EFTUD2	1373636	385655	454804	7	7	7	1	0	20	8.068864e-01	8.171443e-01	1.738785e+01	4.888290e-01	1
OMA1	709576	188633	115794	2	2	2	2	0	20	4.760588e-01	8.172365e-01	4.525439e+00	7.579810e-01	1
CATSPER1	995412	277024	167622	12	12	12	3	0	3	7.950304e-01	8.173565e-01	3.391415e+01	6.834000e-01	1
IQGAP3	2162769	638725	584752	16	16	15	5	0	0	5.859910e-01	8.174361e-01	4.335969e+01	7.333140e-01	1
PNPLA6	1405970	443134	374528	14	12	14	2	0	1	4.323999e-01	8.175146e-01	3.613248e+01	9.933970e-01	1
ARFGAP1	482280	124532	178150	5	5	5	0	0	2	1.907758e+00	8.175834e-01	2.041285e+01	5.610100e-01	1
INPP5A	515702	126983	243852	3	3	3	0	0	5	8.843099e-01	8.175912e-01	7.984473e+00	5.385690e-01	1
FAM104A	280912	88758	76272	2	2	2	0	0	20	1.233352e+00	8.177079e-01	4.669478e+00	5.289120e-01	1
PDLIM4	376336	105928	80542	1	1	1	2	0	20	6.646152e-01	8.180100e-01	3.182120e+00	2.007510e-01	1
MECOM	1666897	430975	358974	13	12	12	2	0	1	2.914473e-01	8.180927e-01	2.820180e+01	6.517330e-01	1
HOXD1	255801	79271	29932	4	4	4	0	1	20	2.465717e+00	8.182293e-01	1.011114e+01	6.084550e-01	1
RXFP1	1030175	271450	259154	20	19	20	6	0	0	1.621427e+00	8.185142e-01	4.386110e+01	9.681760e-01	1
CACNA1H	1569256	501935	203742	23	21	21	8	3	10	1.584628e+00	8.186164e-01	4.876026e+01	4.960410e-01	1
LTBP4	1394547	416993	237286	7	7	6	4	0	20	5.496218e-01	8.187695e-01	1.767692e+01	8.245370e-01	1
PRDM13	561090	181541	57204	5	5	5	2	0	20	1.364307e+00	8.190977e-01	1.383581e+01	1.075793e+00	1
FBP2	446459	137372	112336	2	2	2	1	0	6	1.062518e+00	8.191515e-01	7.891514e+00	4.243190e-01	1
HSPB3	194798	59678	19824	1	1	1	0	0	20	1.481776e+00	8.192150e-01	2.773124e+00	3.320630e-01	1
SERBP1	543914	154825	124152	5	5	5	0	0	5	7.240698e-01	8.192685e-01	1.204716e+01	9.591850e-01	1
NXF3	748818	188605	342706	13	13	13	10	0	1	2.421376e+00	8.193074e-01	3.927487e+01	6.346080e-01	1
MTHFD2	452428	138977	120204	2	2	2	0	0	3	4.791081e-01	8.193335e-01	5.860142e+00	4.273950e-01	1
SEC31B	1545102	469825	376530	8	7	8	5	0	14	6.123698e-01	8.194218e-01	1.526547e+01	8.888960e-01	1
SPG11	3213604	838307	585200	15	13	15	12	2	9	8.988457e-01	8.195665e-01	4.267115e+01	7.870900e-01	1
MTRR	972413	283217	270536	14	12	14	2	0	0	5.178818e-01	8.196050e-01	3.094270e+01	6.228440e-01	1
GOLGA5	991894	265145	182868	5	4	5	2	0	13	7.232318e-01	8.196589e-01	1.022406e+01	5.704210e-01	1
SLC26A6	880346	280284	247772	4	4	4	1	0	7	7.686627e-01	8.198705e-01	1.127215e+01	9.347550e-01	1
AP4M1	823607	277360	258818	4	4	4	2	0	12	8.208659e-01	8.199285e-01	1.260339e+01	7.773090e-01	1
PLA2G2C	203187	52331	37828	1	1	1	0	0	20	1.170177e+00	8.200898e-01	2.366771e+00	5.112490e-01	1
FLNC	3268953	1029270	635558	55	47	54	29	0	9	1.842534e+00	8.201448e-01	8.724701e+01	5.450910e-01	1
C11orf53	304611	98497	50988	5	5	5	0	0	2	0	8.201752e-01	1.640799e+01	6.231290e-01	1
CNTN6	1381683	387512	346388	18	16	18	8	0	16	2.846355e+00	8.202410e-01	4.800280e+01	6.792570e-01	1
ATP1A3	1323504	394439	310408	11	9	10	5	0	20	1.275024e+00	8.202674e-01	2.733962e+01	7.014340e-01	1
SLITRK6	1107082	310832	19124	36	33	33	3	0	8	4.322831e+00	8.203106e-01	6.096198e+01	6.292460e-01	1
VSTM2A	258022	71557	49756	14	12	13	2	1	1	3.334583e+00	8.203259e-01	2.891752e+01	9.675820e-01	1
OR10H1	406458	128927	19964	3	3	3	2	0	20	1.383148e+00	8.203602e-01	7.686020e+00	4.365600e-01	1
PTRF	419861	133742	9548	2	2	2	1	0	20	9.317728e-01	8.203777e-01	6.051074e+00	7.495760e-01	1
IFNA14	255549	64042	18620	4	4	4	1	0	4	1.666713e+00	8.204197e-01	1.050974e+01	4.661650e-01	1
NDUFA1	473483	123860	62342	2	2	2	0	0	20	8.729860e-01	8.204887e-01	5.961916e+00	4.210120e-01	1
CDKAL1	791690	215094	225260	6	6	6	0	0	20	1.485113e+00	8.205133e-01	1.563232e+01	6.798950e-01	1
SORBS3	795737	238541	254464	3	3	3	4	0	5	3.648989e-01	8.206552e-01	1.076142e+01	6.494450e-01	1
KCNRG	360911	100805	34524	1	1	1	1	0	19	8.117700e-01	8.206751e-01	2.747492e+00	3.799990e-01	1
CCK	134613	43379	30198	1	1	1	0	0	5	1.107440e+00	8.208476e-01	3.020761e+00	3.910730e-01	1
UNC45A	1288194	398405	314888	4	4	4	6	0	20	6.589783e-01	8.209666e-01	1.360167e+01	1.138783e+00	1
UBE2O	1487437	423317	246876	11	11	10	2	0	7	4.173869e-01	8.210081e-01	2.629730e+01	7.069010e-01	1
AGPAT3	498143	148013	123816	4	4	4	1	0	2	7.544859e-01	8.210362e-01	1.609964e+01	6.568900e-01	1
ANAPC10	251801	67025	66178	1	1	1	0	0	11	1.048963e+00	8.210406e-01	2.670390e+00	4.358810e-01	1
RPS6KA3	957859	257347	356720	6	5	6	2	0	6	6.478714e-01	8.211165e-01	1.283371e+01	1.075211e+00	1
GSTM4	318123	79946	155372	1	1	1	0	0	20	8.251869e-01	8.211657e-01	2.680209e+00	1.776010e-01	1
PCCA	927429	254504	373296	6	6	6	1	0	14	1.047858e+00	8.211962e-01	1.357788e+01	6.357300e-01	1
CCDC65	761148	195361	153566	4	3	4	2	0	20	7.779896e-01	8.212701e-01	7.782137e+00	6.119540e-01	1
UHRF2	1063314	293127	222740	6	6	6	2	0	4	6.509327e-01	8.213460e-01	1.378585e+01	1.079973e+00	1
ENDOU	487981	122115	132706	1	1	1	0	0	20	4.318877e-01	8.216174e-01	2.440425e+00	2.445390e-01	1
SYT15	569647	174841	109802	4	4	4	4	0	10	1.148461e+00	8.216597e-01	1.099910e+01	9.467670e-01	1
MKRN2	616006	166085	127792	4	4	3	0	0	2	9.033170e-01	8.219432e-01	1.893306e+01	7.272200e-01	1
TNFSF13B	356519	109250	76104	2	2	1	0	0	18	1.357059e+00	8.219747e-01	5.802816e+00	6.950590e-01	1
CAMSAP1	1568465	461436	90286	11	11	11	5	0	9	9.828959e-01	8.223064e-01	2.904411e+01	6.493960e-01	1
DSCR3	398660	115415	123256	1	1	1	0	6	20	8.481444e-01	8.223257e-01	3.258082e+00	4.366720e-01	1
TPD52L2	284200	85153	128660	1	1	1	3	0	12	8.758220e-01	8.224927e-01	3.298639e+00	2.938350e-01	1
TTC39A	630115	165833	153048	2	2	2	2	0	18	7.163668e-01	8.227795e-01	5.604268e+00	6.996540e-01	1
ANLN	1554611	434129	374094	12	12	12	3	0	3	8.866233e-01	8.228381e-01	2.867117e+01	8.106330e-01	1
POP4	273646	73190	95326	3	3	3	0	0	7	1.779825e+00	8.228442e-01	7.453540e+00	8.695990e-01	1
VAT1	535469	171152	114086	1	1	1	1	0	11	3.799703e-01	8.228481e-01	3.231285e+00	6.424870e-01	1
SLC24A1	1156464	345965	77756	5	5	5	2	0	20	7.464598e-01	8.228613e-01	1.257235e+01	8.906020e-01	1
GNAT2	488177	125014	137774	1	1	1	1	0	20	6.254028e-01	8.229172e-01	3.055780e+00	1.566520e-01	1
TSPAN6	253667	66042	67858	1	1	1	0	0	20	1.112933e+00	8.229426e-01	2.564815e+00	5.598160e-01	1
RHO	462223	134557	82922	7	6	7	5	0	5	1.336524e+00	8.229898e-01	1.561681e+01	1.141494e+00	1
LY75	2344640	579946	541492	21	20	20	5	0	1	6.201004e-01	8.229908e-01	4.330059e+01	7.398790e-01	1
COPZ2	189112	47292	123760	1	1	1	0	0	20	1.236726e+00	8.230668e-01	2.391432e+00	2.499290e-01	1
PCDHB14	992709	322064	18592	26	24	26	14	0	20	3.903670e+00	8.230992e-01	5.362310e+01	8.256930e-01	1
FKBP11	414340	122171	102858	1	1	1	1	0	20	7.476666e-01	8.232715e-01	3.115094e+00	4.172680e-01	1
EDDM3B	203327	45631	16324	1	1	1	0	0	20	1.735455e+00	8.233437e-01	2.835430e+00	4.063620e-01	1
RALGAPA1	2728500	745160	587636	16	15	16	1	2	6	9.887132e-01	8.233869e-01	4.610010e+01	1.040222e+00	1
ZNF772	668844	166085	106400	6	5	6	2	0	9	1.092720e+00	8.234911e-01	1.184340e+01	8.491200e-01	1
EFHB	1059112	294589	160902	17	16	16	2	0	0	6.296032e-01	8.235813e-01	3.871213e+01	8.879220e-01	1
LIMS2	812403	242961	137816	4	3	4	1	0	20	5.566212e-01	8.236975e-01	7.955930e+00	8.989130e-01	1
ITGA9	1258526	354351	447454	6	6	6	3	0	5	6.146555e-01	8.237391e-01	2.036092e+01	6.293090e-01	1
CCDC102A	461075	134221	87934	2	2	2	0	0	20	6.837835e-01	8.238453e-01	5.342812e+00	3.097730e-01	1
SMS	483449	126084	155330	3	3	3	0	0	3	1.672252e-01	8.239086e-01	8.455661e+00	5.202450e-01	1
RBM23	568067	172250	182546	2	2	2	0	0	15	4.821711e-01	8.239654e-01	4.869999e+00	6.205400e-01	1
SNAI3	333150	112936	32536	1	1	1	1	0	20	7.570869e-01	8.241397e-01	3.182129e+00	4.156590e-01	1
RCBTB1	681342	192574	166474	3	3	3	3	0	20	7.883838e-01	8.241783e-01	7.064150e+00	9.044850e-01	1
HOXC4	891823	252084	75572	4	4	4	2	0	20	7.770015e-01	8.242166e-01	1.245936e+01	6.883370e-01	1
PHYHIP	371129	103057	48440	1	1	1	2	0	20	7.088466e-01	8.243347e-01	3.041190e+00	6.197500e-01	1
AMIGO1	623353	193137	12152	3	3	3	0	0	20	1.275106e+00	8.243386e-01	1.188177e+01	4.883290e-01	1
ATP5SL	361362	83859	269346	4	3	4	0	0	1	0	8.244025e-01	8.842208e+00	5.378130e-01	1
PTPN7	517282	156091	139650	1	1	1	0	1	20	5.894852e-01	8.244830e-01	3.245873e+00	4.536850e-01	1
KIAA1377	1497272	397957	166880	17	15	16	1	0	0	2.538596e-01	8.245804e-01	3.744208e+01	5.739530e-01	1
ZDHHC21	352634	97990	96628	1	1	1	0	0	4	1.061009e+00	8.246581e-01	6.039158e+00	1.273522e+00	1
GUCY2D	1033245	340643	193508	5	5	5	2	0	20	7.116640e-01	8.246790e-01	1.367554e+01	7.461100e-01	1
FAIM	315927	79411	101668	1	1	1	2	0	20	7.505541e-01	8.247046e-01	2.366654e+00	4.231650e-01	1
ATXN2L	1397310	441364	338772	13	13	13	2	1	5	1.524621e+00	8.247234e-01	3.694466e+01	4.878660e-01	1
CALR	496143	118821	104272	2	2	2	1	0	20	9.667692e-01	8.247724e-01	6.172294e+00	3.784790e-01	1
SIGLEC7	609701	191392	134358	9	9	9	2	0	5	1.516082e+00	8.249393e-01	1.838541e+01	8.665860e-01	1
T	529251	155783	113372	9	9	9	2	0	2	6.363383e-01	8.250203e-01	2.466082e+01	6.709750e-01	1
OGFOD1	801432	200372	224126	2	2	2	1	0	10	4.324537e-01	8.250285e-01	5.749616e+00	4.647380e-01	1
FAM71F2	337489	100805	37772	1	1	1	0	0	20	6.931685e-01	8.250607e-01	2.597067e+00	1.568920e-01	1
ATXN7L3	513201	135176	203252	1	1	1	0	0	20	6.063309e-01	8.253725e-01	3.217317e+00	1.904470e-01	1
DHX29	1907301	513005	418586	8	7	8	3	0	10	6.998034e-01	8.254665e-01	2.107206e+01	4.941970e-01	1
RPS4Y1	190393	55516	48244	1	1	1	0	0	7	7.140041e-01	8.254674e-01	3.153264e+00	4.781940e-01	1
STATH	89150	22520	62818	1	1	1	1	0	2	3.691060e+00	8.255706e-01	5.528741e+00	5.192830e-01	1
CD70	244314	84450	44114	1	1	1	4	0	20	1.109000e+00	8.256937e-01	3.107761e+00	4.287450e-01	1
THOC5	941364	249409	306698	2	2	2	1	0	20	6.484907e-01	8.257068e-01	8.337159e+00	9.478240e-01	1
DMRTA1	440704	140896	25172	6	4	6	1	0	20	1.684163e+00	8.257281e-01	9.455846e+00	5.569290e-01	1
ZNF530	791634	206086	36008	6	6	6	3	0	20	1.247839e+00	8.259136e-01	1.332268e+01	4.866680e-01	1
USP32	2162172	581663	637756	14	13	13	2	0	2	7.731102e-01	8.260089e-01	3.646475e+01	9.981200e-01	1
TMEM220	185255	54611	93044	1	1	1	0	0	20	2.166629e+00	8.262385e-01	3.045181e+00	4.201620e-01	1
FLVCR1	613726	190829	146692	1	1	1	0	0	20	7.796183e-01	8.264944e-01	5.967621e+00	3.137160e-01	1
C14orf105	407021	101903	93086	2	2	2	3	0	20	1.189073e+00	8.265937e-01	5.214998e+00	2.939880e-01	1
ZNF584	558496	150321	136500	1	1	1	1	1	20	8.782838e-01	8.265991e-01	5.965400e+00	9.297880e-01	1
RBM42	464478	159077	118608	3	3	3	0	0	20	1.010642e+00	8.266416e-01	7.490608e+00	9.477970e-01	1
WDR5B	434692	123297	23912	1	1	1	0	0	20	8.349673e-01	8.268826e-01	3.215685e+00	4.040280e-01	1
GPR126	1588689	419270	248192	16	16	16	3	0	4	1.763208e+00	8.270778e-01	3.788396e+01	7.425700e-01	1
HLA-DRA	338419	98553	71470	3	3	3	2	0	20	1.899638e+00	8.274096e-01	7.963338e+00	4.860040e-01	1
PON2	447050	122734	125216	2	2	2	0	0	4	1.151410e+00	8.274605e-01	8.310365e+00	1.131233e+00	1
IL17B	235446	70403	45696	2	2	2	0	0	20	1.549432e+00	8.275512e-01	4.757378e+00	4.416730e-01	1
CEACAM3	326033	104183	144830	1	1	1	1	0	12	7.239092e-01	8.275616e-01	3.069259e+00	4.630030e-01	1
CRTC3	754896	238289	229096	3	3	2	0	0	20	6.833364e-01	8.276450e-01	7.951258e+00	6.513240e-01	1
ZNF750	923911	297264	33040	3	3	3	2	0	20	7.892527e-01	8.278279e-01	1.243755e+01	1.269797e+00	1
STK17B	498902	132305	102956	6	6	6	1	0	2	1.387430e+00	8.278399e-01	1.521413e+01	6.869620e-01	1
AMH	296891	101197	15456	1	1	1	1	0	20	7.559194e-01	8.278950e-01	3.170043e+00	3.879550e-01	1
LHX5	298057	83607	28980	2	2	2	3	0	20	1.101807e+00	8.280963e-01	5.073492e+00	6.073650e-01	1
MEGF6	1045364	295261	263004	15	15	15	2	0	1	9.253943e-01	8.281979e-01	3.848449e+01	6.090300e-01	1
C3orf22	184157	59115	52038	2	2	2	1	0	6	1.460903e+00	8.282932e-01	4.983199e+00	4.298330e-01	1
YTHDC2	1838528	506361	391356	11	10	11	4	0	3	7.060725e-01	8.283001e-01	3.106640e+01	1.105835e+00	1
IGSF3	1576994	466587	168364	17	16	17	10	0	19	1.311291e+00	8.283015e-01	3.343672e+01	8.005830e-01	1
SPAM1	676950	183594	49238	25	25	25	9	0	1	3.805751e+00	8.283522e-01	5.427940e+01	8.533410e-01	1
ZNF692	660315	197613	152236	5	5	4	2	0	8	1.318880e+00	8.284396e-01	1.547008e+01	1.311234e+00	1
PPP4R1	1265540	343402	284256	3	3	3	0	0	15	5.609048e-01	8.287521e-01	1.129690e+01	7.708620e-01	1
FAM53B	451224	132392	68894	2	2	2	1	0	20	8.136488e-01	8.287796e-01	5.625760e+00	4.984290e-01	1
MED14	1703927	499552	362530	8	8	8	1	0	20	8.842365e-01	8.288254e-01	2.323749e+01	6.071030e-01	1
EIF3L	779923	194263	225498	5	5	4	0	0	15	1.145320e+00	8.288511e-01	1.305872e+01	5.290460e-01	1
REV3L	4161615	1130336	499856	20	18	20	1	0	20	7.795340e-01	8.288704e-01	4.368425e+01	9.399810e-01	1
UBTD2	282654	77159	59248	1	1	1	1	0	20	1.243427e+00	8.290692e-01	3.237968e+00	4.550140e-01	1
JSRP1	350485	114370	51492	2	2	2	0	0	20	7.559194e-01	8.291057e-01	5.001335e+00	4.242670e-01	1
LPIN3	1203520	371944	286328	6	6	5	4	0	6	7.111524e-01	8.291890e-01	2.091245e+01	6.498490e-01	1
COPS7A	363726	114289	113246	1	1	1	3	0	20	9.136002e-01	8.292669e-01	3.257119e+00	3.543340e-01	1
ZNF655	886470	221906	87542	3	3	3	3	0	20	8.012587e-01	8.292927e-01	9.265378e+00	1.041871e+00	1
EXOC7	1208923	349987	320082	5	5	4	3	0	20	7.879351e-01	8.293666e-01	1.447404e+01	5.260310e-01	1
HHLA3	332030	88391	34328	1	1	1	0	0	20	9.743909e-01	8.295826e-01	3.394190e+00	4.111880e-01	1
CEACAM21	357452	106774	83608	3	3	3	0	0	10	1.539852e+00	8.299184e-01	7.726113e+00	8.110110e-01	1
THBS3	1311168	373409	359268	5	5	5	1	0	20	6.295247e-01	8.299202e-01	1.328179e+01	1.077950e+00	1
THOC3	295855	80058	39704	1	1	1	0	3	20	1.723591e+00	8.299300e-01	5.933573e+00	6.923230e-01	1
CTNNAL1	914819	242653	287574	4	4	4	1	0	14	1.013712e+00	8.299381e-01	1.253867e+01	5.294580e-01	1
RFXANK	506952	154909	183876	1	1	1	1	0	20	9.494630e-01	8.300233e-01	6.658034e+00	9.267720e-01	1
RNF217	379546	94049	130326	3	3	3	1	0	8	1.813953e+00	8.300922e-01	1.081172e+01	9.435750e-01	1
RASSF9	565308	144156	13664	5	5	5	0	0	20	2.343597e+00	8.301140e-01	1.607802e+01	9.779800e-01	1
LETM2	525786	150856	126910	1	1	1	2	0	20	7.370935e-01	8.304875e-01	3.341351e+00	3.133050e-01	1
ALDH2	572991	168477	160790	3	3	3	2	0	20	9.680223e-01	8.305994e-01	7.958328e+00	5.613500e-01	1
TIGD5	319047	108967	7840	2	2	2	0	0	20	1.014883e+00	8.307318e-01	5.326606e+00	7.119490e-01	1
TOMM40L	686241	206621	208894	1	1	1	1	0	11	3.307583e-01	8.308072e-01	2.848377e+00	3.658570e-01	1
CLRN3	299516	87265	47040	1	1	1	2	0	9	1.130047e+00	8.309985e-01	3.370728e+00	3.442730e-01	1
RAB27A	302978	79383	85302	1	1	1	1	0	20	1.252974e+00	8.310809e-01	3.021011e+00	4.129060e-01	1
WAPAL	1615754	424474	264376	11	11	11	0	0	1	6.046724e-01	8.311905e-01	3.341122e+01	8.774510e-01	1
SETMAR	411833	116062	18116	5	5	5	0	0	4	1.292308e+00	8.312094e-01	1.289508e+01	1.035578e+00	1
BNIP3L	278797	71557	79604	1	1	1	0	4	20	1.029061e+00	8.312689e-01	2.678842e+00	3.175310e-01	1
NCBP1	1089321	276405	339906	3	3	3	0	0	4	2.357662e-01	8.315051e-01	8.286480e+00	7.373480e-01	1
MAT2A	519789	149223	124838	1	1	1	2	0	20	7.060142e-01	8.315624e-01	3.381200e+00	4.279840e-01	1
LZTFL1	411833	103648	148330	2	2	2	0	0	19	1.134933e+00	8.316923e-01	4.969995e+00	4.115190e-01	1
DEK	499238	114936	150780	4	4	4	1	2	1	9.962340e-01	8.317041e-01	1.232602e+01	8.470100e-01	1
TMEM192	355085	103536	84266	1	1	1	2	0	20	1.133324e+00	8.318921e-01	3.421839e+00	4.519140e-01	1
KRTAP19-1	115978	36032	22778	2	2	2	1	0	20	3.923159e+00	8.319855e-01	5.707798e+00	3.916730e-01	1
PCDHB16	983589	318658	26768	27	27	25	16	0	20	4.052372e+00	8.319856e-01	5.552939e+01	1.190976e+00	1
NOP58	730858	190857	363440	3	3	3	0	0	2	1.660384e-01	8.319861e-01	1.121364e+01	1.312035e+00	1
PFN1	306835	98525	62202	1	1	1	1	0	20	6.671021e-01	8.320066e-01	2.453759e+00	4.703110e-01	1
C5orf34	867667	230830	230552	3	3	3	0	0	10	9.892155e-01	8.323367e-01	1.111003e+01	7.263770e-01	1
SEL1L	1085268	291550	326732	14	13	14	2	0	5	2.056575e+00	8.324309e-01	3.628270e+01	8.237340e-01	1
NDUFA7	173233	55849	68852	1	1	1	0	0	20	1.358526e+00	8.324359e-01	2.655439e+00	2.105330e-01	1
CCL8	135599	37130	48076	1	1	1	1	0	20	2.156188e+00	8.327238e-01	2.375852e+00	2.771960e-01	1
ODC1	627885	168365	154686	1	1	1	2	0	20	5.582211e-01	8.327312e-01	3.429200e+00	3.577490e-01	1
CD151	293003	84475	80766	1	1	1	1	0	7	3.356727e-01	8.328869e-01	2.851408e+00	3.054810e-01	1
SLC16A10	595825	177796	121030	3	3	2	1	0	20	9.985160e-01	8.329139e-01	7.257843e+00	8.593350e-01	1
EML3	1206453	401954	288498	5	5	5	2	0	20	6.829868e-01	8.329636e-01	1.379327e+01	6.637410e-01	1
QRFPR	547998	152461	110404	8	8	8	2	0	3	1.711798e+00	8.329670e-01	2.170704e+01	1.087496e+00	1
CLU	667774	182440	140658	4	4	4	1	3	13	9.670264e-01	8.332205e-01	1.077380e+01	5.118580e-01	1
PLOD3	830394	241695	235438	10	9	10	6	0	9	1.271030e+00	8.332207e-01	2.148248e+01	1.773873e+00	1
GAPVD1	1999720	561874	417396	7	7	7	3	0	20	6.880381e-01	8.332263e-01	2.048284e+01	4.766340e-01	1
NFKBIL1	403161	119524	79618	1	1	1	0	0	20	5.505010e-01	8.332544e-01	3.005075e+00	3.034240e-01	1
IQGAP1	2211321	591290	561834	9	7	8	2	0	20	6.296425e-01	8.333148e-01	1.908062e+01	8.166560e-01	1
POLQ	3446431	941983	658364	36	33	35	11	0	1	1.155674e+00	8.334809e-01	6.868885e+01	1.002918e+00	1
PLEKHM1	1287522	391988	135660	10	9	9	2	0	19	1.217701e+00	8.338122e-01	2.342955e+01	7.426670e-01	1
XYLT2	967181	299320	131740	3	3	3	2	0	16	5.784121e-01	8.338520e-01	1.011589e+01	1.106749e+00	1
MYT1L	1284293	332481	213374	43	39	42	20	0	2	3.864340e+00	8.338701e-01	8.076520e+01	6.328820e-01	1
DYNC1LI2	655077	188126	199388	1	1	1	0	0	20	4.527023e-01	8.338958e-01	3.086888e+00	3.096330e-01	1
HIP1R	974603	288085	325570	4	4	4	0	0	20	6.660620e-01	8.340321e-01	1.034155e+01	5.397170e-01	1
ACAD10	1409469	423432	331534	8	8	8	4	1	20	8.546192e-01	8.340396e-01	1.898070e+01	9.631610e-01	1
PLCD3	547833	163525	83132	2	2	2	3	0	20	8.279546e-01	8.343876e-01	6.050830e+00	8.099810e-01	1
PPP4R2	821551	216500	114814	4	3	4	1	0	20	9.695908e-01	8.346545e-01	9.926966e+00	7.184680e-01	1
DNHD1	1902078	611309	189448	16	15	15	2	0	1	3.236808e-01	8.347404e-01	3.960235e+01	6.610190e-01	1
HSPA4L	1158315	290001	306474	6	6	6	2	1	2	4.303082e-01	8.350800e-01	2.008873e+01	6.773580e-01	1
NDUFV3	581044	178471	88340	1	1	1	0	3	20	8.365938e-01	8.352574e-01	5.804345e+00	3.604290e-01	1
GRAMD1C	902066	235362	324478	10	10	10	4	0	1	9.628925e-01	8.353013e-01	2.283987e+01	5.083010e-01	1
